Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.02999686630882,8.68075322625813,8.87273233431476,9.15903665089708,8.83282733563029,8.47294746550532,8.04320858406883,7.45402904522954,..
Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3096286598322.38,3299160640722.63,3420566249964.13,3557878728905.53,3637452551054.23,3657783002911.75,3712935111350.55,3864079362243.07,..
Europe & Central Asia (excluding high income),ECA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,98.5502447181495,98.4013854269579,98.1503342132092,97.4574547454608,97.1789023725779,96.7612192401381,96.3944575694969,96.3845066664737,..
Europe & Central Asia (excluding high income),ECA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.66666666666667,2.875,3,3,2.7,2.6,2.6,2.6,..
Europe & Central Asia (excluding high income),ECA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,21.4995795529258,20.7603849360356,19.9152311880913,18.3804493165954,20.8631534343518,22.6133959936253,23.9989064619484,..,..
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.46833599841116,7.59788756667288,6.94783454263719,7.08546872488972,7.10915738272287,7.34737410745484,7.40498502125655,7.21604902943016,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3635388689813.08,3862104643206.85,3990230783188.07,4134374809488.62,4231104508367.15,4273391690344.8,4347678339313.82,4528169355917.81,..
Europe & Central Asia (IDA & IBRD countries),TEC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,98.6899110436502,98.5546459630436,98.3267323686711,97.6980977247589,97.4429831603321,97.0637687847685,96.7246164061119,96.7136283135324,..
Europe & Central Asia (IDA & IBRD countries),TEC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.66666666666667,2.875,3,3,2.7,2.6,2.6,2.6,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,21.4995795529258,20.7603849360356,19.9152311880913,18.3804493165954,20.8631534343518,22.6133959936253,23.9989064619484,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.60519745927776,7.83763509024282,7.31316445918906,7.47088580025052,7.37441006269579,7.44255457905059,7.34427040614477,7.0434775651207,..
European Union,EUU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,17009514819853.3,17308104182326.7,17239487279237.6,17283848241409.8,17592237463019.7,18005315323828.7,18373113113943.5,18824271396326.4,..
European Union,EUU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,90.9101910232346,92.1266899633616,88.9583476713322,87.4658462737022,82.8834371884845,83.8644826220313,78.1804172567681,78.1450985154876,..
European Union,EUU,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
European Union,EUU,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
European Union,EUU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
European Union,EUU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.51416481921655,9.60679902396443,10.4195042535926,10.8174527852707,10.2063376569465,9.38252015674215,8.53795856423371,7.61274124369895,..
Fragile and conflict affected situations,FCS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,644646998633.361,609485978726.558,694307723341.479,720318598355.063,728274170949.174,744837150772.936,783589119942.939,806758346875.054,..
Fragile and conflict affected situations,FCS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,99.9999999998478,99.9999999997671,99.9999999997675,99.9999259852407,99.9998210130499,..
Fragile and conflict affected situations,FCS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.46,2.55555555555556,2.48275862068966,2.5,2.56666666666667,2.51666666666667,2.51666666666667,2.45161290322581,..
Fragile and conflict affected situations,FCS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,473986253001.574,495405976801.949,523702305561.68,554006326505.807,584873688065.673,613657772245.732,641107031113.28,674396755712.593,..
Heavily indebted poor countries (HIPC),HPC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9994363641718,99.9994491281148,99.9994618829746,99.9994745873885,99.9993948455021,99.9993902433299,99.9989337335391,99.9989851655634,..
Heavily indebted poor countries (HIPC),HPC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.65789473684211,2.72368421052632,2.67105263157895,2.69736842105263,2.73684210526316,2.69736842105263,2.66216216216216,2.63157894736842,..
Heavily indebted poor countries (HIPC),HPC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
High income,HIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,45770113654429.1,46633783087292.8,47223736046167,47908410912402.3,48863458250765.2,50015232233281.3,50875857199167.7,52004267247344.8,..
High income,HIC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,74.5823996134349,77.6198263224692,70.450876042643,67.6173268308903,62.716841570727,62.1892035609653,56.6540371147067,56.7426768075095,..
High income,HIC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
High income,HIC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
High income,HIC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
High income,HIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.32862217841901,8.0390938634467,8.0351191707664,8.03346390044307,7.36882711988429,6.73061359617526,6.18443349820008,5.7564014985606,..
IBRD only,IBD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20004793675618.3,21219979417866.8,22286590889829.9,23392151669580.2,24392326011427.1,25318072786988.5,26384131278144.6,27683222330309.3,..
IBRD only,IBD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.2274843860523,99.3588389821614,99.1669383864274,98.7006449174651,98.2478951824113,98.2009107040435,97.5203898294127,97.3945761106728,..
IBRD only,IBD,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.05555555555556,3.125,3.1875,3.1875,3.16666666666667,3,..,..,..
IBRD only,IBD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.77340581232488,5.42373801014666,4.64603432794365,..,..,..,..,..,..
IDA & IBRD total,IBT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21457717222656.8,22741588997687.6,23887342236016.5,25086961689247.7,26183152243563.4,27184219041045.7,28308970934128,29690761615759.3,..
IDA & IBRD total,IBT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.409215389961,99.5111354914556,99.3667238147443,99.015698851221,98.668617779563,98.6389605410319,98.1311185526807,98.0432920041155,..
IDA & IBRD total,IBT,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.85064935064935,2.92307692307692,2.90625,2.91358024691358,2.90789473684211,2.88157894736842,2.85616438356164,2.82432432432432,..
IDA & IBRD total,IBT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.67959877859859,..,4.67475841952229,..,..,..,..,..,..
IDA blend,IDB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,706536095373.902,741992171794.059,775893270431.903,821159407235.521,869297446426.908,902544407236.859,916823044020.392,942405074736.052,..
IDA blend,IDB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9888495397737,99.9902221953473,99.988590243568,99.9864765305203,99.9814032633799,99.9880303728718,99.9815257636126,99.982695246672,..
IDA blend,IDB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
IDA blend,IDB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.09375,3.15625,3.125,3.125,3.09375,3.125,3.09375,3.09375,..
IDA blend,IDB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
IDA blend,IDB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.71307510132195,..,3.52228687776563,3.74199442767076,4.11019984522791,..,..,..
IDA only,IDX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,743736853807.813,775569870627.637,821274492912.2,870712408337.816,919549114708.607,962181051185.88,1007401955375.26,1065592362164.89,..
IDA only,IDX,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9996134551905,99.9996201701103,99.9986991285212,99.9983629488337,99.9477789007694,99.9537153117151,99.9435694683765,99.9438325659826,..
IDA only,IDX,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
IDA only,IDX,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.74038461538462,2.82407407407407,2.80357142857143,2.81578947368421,2.84210526315789,2.80701754385965,2.78947368421053,2.75,..
IDA only,IDX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
IDA only,IDX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
IDA total,IDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1457073831890.33,1524955034807.41,1604412741326.89,1699467367544.98,1796991746006.56,1872829120780.43,1931037766880.23,2013577315066.58,..
IDA total,IDA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9960592758544,99.9965140331203,99.9953560568965,99.9944294118262,99.9589132777379,99.9650841350779,99.9561487670659,99.9567140810114,..
IDA total,IDA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
IDA total,IDA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.82352941176471,2.9,2.875,2.88356164383562,2.8972602739726,2.87671232876712,2.85616438356164,2.82432432432432,..
IDA total,IDA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13513695097224.6,14441975990766.4,15217603869890.5,16008681003641.6,16744828795678.7,17383089243395.5,18029344761234.4,18894000954886.5,..
Late-demographic dividend,LTE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,98.5902216236931,98.6999894201943,98.0458596832225,97.6779749257742,96.6860330783335,96.3890327745484,95.2243444680386,94.9971857174824,..
Late-demographic dividend,LTE,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.13636363636364,3.3,3.4,3.45,3.375,3.3125,3.41666666666667,3.41666666666667,..
Late-demographic dividend,LTE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.69559004018665,4.76830436765841,4.49799177264949,4.45701110949725,4.36251098680772,..,..,5.02244721256993,..
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5347330835424.51,5582126794459.21,5737641852491.92,5895808666815.53,5955266633057.21,5960385278449,5938640099608.87,6040317853515.12,..
Latin America & Caribbean,LCN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,96.586113420598,97.0368350318048,95.0079878944922,94.351950482619,91.181199673382,90.3199717335598,87.2849215855077,87.3099463222084,..
Latin America & Caribbean,LCN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.38888888888889,3.38888888888889,3.38888888888889,3.5,3.5,3.44444444444444,3.4375,3.4375,..
Latin America & Caribbean,LCN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.44665333323012,..,..,..,..,8.26433828771939,8.61291989799017,8.58114322638525
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4481072174864.07,4671813468819.22,4814550789764.66,4947496025630.48,5011488662099.67,4994709526836.79,4977754100318.92,5061011252666.74,..
Latin America & Caribbean (excluding high income),LAC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,96.5764061715197,96.954544687905,95.0586437330077,94.4659070751597,91.2213376077394,90.3138485719203,87.3953452632809,87.4295472865819,..
Latin America & Caribbean (excluding high income),LAC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.38888888888889,3.38888888888889,3.38888888888889,3.5,3.5,3.44444444444444,3.4375,3.4375,..
Latin America & Caribbean (excluding high income),LAC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.47681580544401,..,..,..,..,8.3686803797057,8.74283008542165,8.63282512847598
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5152710424889.5,5385772891956.99,5539264521484.79,5695685810075.73,5755480537235.18,5758150154418.59,5737418292561.4,5839834595472.91,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,96.7343965367511,97.1353250210094,95.2064857833369,94.6095030160266,91.4523329907265,90.5633108349394,87.5027918740939,87.5150325682871,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.38888888888889,3.38888888888889,3.38888888888889,3.5,3.5,3.44444444444444,3.4375,3.4375,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.51293757452058,..,..,..,..,8.24029066729225,8.60307995310552,8.5781409292415
Least developed countries: UN classification,LDC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,667888665887.233,694552617620.837,736180414691.025,777960524404.021,820629176013.249,855289904446.86,887025230650.835,930130760053.545,..
Least developed countries: UN classification,LDC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,99.9999999999898,99.9999999999489,99.9999999999493,99.9999999999365,99.9999497271877,..
Least developed countries: UN classification,LDC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.69767441860465,2.74418604651163,2.7,2.68478260869565,2.73333333333333,2.68888888888889,2.68888888888889,2.64130434782609,..
Least developed countries: UN classification,LDC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
